Team,País,#,POS,Player name (MD),Nombre ANTERIOR,Nombre NUEVO,Cambió?,First name(s),Last name(s),Name on shirt,externalRef,Observación,Nombre corregido sugerido
ALG,Algeria,1,GK,MASTIL Melvin,Melvin Mastil,Mastil Melvin,SI,Melvin Feycal,MASTIL,MASTIL,wc2026-ALG-1,Cambio de nombre,
ALG,Algeria,2,DF,MANDI Aissa,Aissa Mandi,Mandi Aissa,SI,Aissa,MANDI,MANDI,wc2026-ALG-2,Cambio de nombre,
ALG,Algeria,3,DF,ABADA Achraf,Achraf Abada,Abada Achraf,SI,Achraf,ABADA,ABADA,wc2026-ALG-3,Cambio de nombre,
ALG,Algeria,4,DF,TOUGAI Mohamed Amine,Mohamed Tougai,Tougai Mohamed Amine,SI,Mohamed Amine,TOUGAI,TOUGAI,wc2026-ALG-4,Cambio de nombre,
ALG,Algeria,5,DF,BELAID Zineddine,Zineddine Belaid,Belaid Zineddine,SI,Zineddine,BELAÏD,BELAID,wc2026-ALG-5,Cambio de nombre,
ALG,Algeria,6,MF,ZERROUKI Ramiz,Ramiz Zerrouki,Zerrouki Ramiz,SI,Ramiz Larbi,ZERROUKI,ZERROUKI,wc2026-ALG-6,Cambio de nombre,
ALG,Algeria,7,FW,MAHREZ Riyad,Riyad Mahrez,Mahrez Riyad,SI,Riyad Karim,MAHREZ,MAHREZ,wc2026-ALG-7,Cambio de nombre,
ALG,Algeria,8,MF,AOUAR Houssem,Houssem-eddine Aouar,Aouar Houssem,SI,Houssem-Eddine Chaabane,AOUAR,AOUAR,wc2026-ALG-8,Cambio de nombre,
ALG,Algeria,9,FW,GOUIRI Amine,Amine Gouiri,Gouiri Amine,SI,Amine Ferid,GHOUIRI,GOUIRI,wc2026-ALG-9,Cambio de nombre,
ALG,Algeria,10,MF,CHAIBI Fares,Fares Chaibi,Chaibi Fares,SI,Fares,CHAIBI,CHAIBI,wc2026-ALG-10,Cambio de nombre,
ALG,Algeria,11,FW,HADJ MOUSSA Anis,Hadj Moussa,Hadj Moussa Anis,SI,Anis,HADJ MOUSSA,HADJ MOUSSA,wc2026-ALG-11,Cambio de nombre,
ALG,Algeria,12,FW,BENBOUALI Nadhir,Ahmed Benbouali,Benbouali Nadhir,SI,Ahmed Nadhir,BENBOUALI,BENBOUALI,wc2026-ALG-12,Cambio de nombre,
ALG,Algeria,13,DF,HADJAM Jaouen,Jaouen Hadjam,Hadjam Jaouen,SI,Jaouen Djimmy,HADJAM,HADJAM,wc2026-ALG-13,Cambio de nombre,
ALG,Algeria,14,MF,BOUDAOUI Hicham,Hicham Boudaoui,Boudaoui Hicham,SI,Hicham,BOUDAOUI,BOUDAOUI,wc2026-ALG-14,Cambio de nombre,
ALG,Algeria,15,DF,AIT-NOURI Rayan,Aït Nouri,Ait-nouri Rayan,SI,Rayan,AÏT-NOURI,AÏT NOURI,wc2026-ALG-15,Cambio de nombre,
ALG,Algeria,16,GK,BENBOT Oussama,Oussama Benbot,Benbot Oussama,SI,Oussama,BENBOT,BENBOT,wc2026-ALG-16,Cambio de nombre,
ALG,Algeria,17,DF,BELGHALI Rafik,Rafik Belghali,Belghali Rafik,SI,Rafik,BELGHALI,BELGHALI,wc2026-ALG-17,Cambio de nombre,
ALG,Algeria,18,FW,AMOURA Mohamed,Mohammed Amoura,Amoura Mohamed,SI,Mohammed Elamine,AMOURA,AMOURA,wc2026-ALG-18,Cambio de nombre,
ALG,Algeria,19,MF,BENTALEB Nabil,Nabil Bentaleb,Bentaleb Nabil,SI,Nabil,BENTALEB,BENTALEB,wc2026-ALG-19,Cambio de nombre,
ALG,Algeria,20,FW,BOULBINA Adil,Adil Boulbina,Boulbina Adil,SI,Adil,BOULBINA,BOULBINA,wc2026-ALG-20,Cambio de nombre,
ALG,Algeria,21,DF,BENSEBAINI Ramy,Amir Bensebaini,Bensebaini Ramy,SI,Amir Selmane Rami,BENSEBAINI,BENSEBAINI,wc2026-ALG-21,Cambio de nombre,
ALG,Algeria,22,MF,MAZA Ibrahim,Ibrahim Maza,Maza Ibrahim,SI,Ibrahim,MAZA,MAZA,wc2026-ALG-22,Cambio de nombre,
ALG,Algeria,23,GK,ZIDANE Luca,Luca Zidane,Zidane Luca,SI,Luca Zinedine,ZIDANE,ZIDANE,wc2026-ALG-23,Cambio de nombre,
ALG,Algeria,24,MF,TITRAOUI Yassine,Yassine Titraoui,Titraoui Yassine,SI,Yassine M E G,TITRAOUI,TITRAOUI,wc2026-ALG-24,Cambio de nombre,
ALG,Algeria,25,FW,GHEDJEMIS Fares,Fares Ghedjemis,Ghedjemis Fares,SI,Fares,GHEDJEMIS,GHEDJEMIS,wc2026-ALG-25,Cambio de nombre,
ALG,Algeria,26,DF,CHERGUI Samir,Samir Chrgui,Chergui Samir,SI,Samir Sophian,CHERGUI,CHRGUI,wc2026-ALG-26,Cambio de nombre,
ARG,Argentina,1,GK,MUSSO Juan,Juan Musso,Musso Juan,SI,Juan Agustín,MUSSO,MUSSO,wc2026-ARG-1,Cambio de nombre,
ARG,Argentina,2,DF,BALERDI Leonardo,Leonardo Balerdi,Balerdi Leonardo,SI,Leonardo Julián,BALERDI ROSA,BALERDI,wc2026-ARG-2,Cambio de nombre,
ARG,Argentina,3,DF,TAGLIAFICO Nicolas,Nicolás Tagliafico,Tagliafico Nicolas,SI,Nicolás Alejandro,TAGLIAFICO,TAGLIAFICO,wc2026-ARG-3,Cambio de nombre,
ARG,Argentina,4,DF,MONTIEL Gonzalo,Gonzalo Montiel,Montiel Gonzalo,SI,Gonzalo Ariel,MONTIEL,MONTIEL,wc2026-ARG-4,Cambio de nombre,
ARG,Argentina,5,MF,PAREDES Leandro,Leandro Paredes,Paredes Leandro,SI,Leandro Daniel,PAREDES,PAREDES,wc2026-ARG-5,Cambio de nombre,
ARG,Argentina,6,DF,MARTINEZ Lisandro,Lisandro Martínez,Martinez Lisandro,SI,Lisandro,MARTÍNEZ,MARTÍNEZ,wc2026-ARG-6,Cambio de nombre,
ARG,Argentina,7,MF,DE PAUL Rodrigo,De Paul,De Paul Rodrigo,SI,Rodrigo Javier,DE PAUL,DE PAUL,wc2026-ARG-7,Cambio de nombre,
ARG,Argentina,8,MF,BARCO Valentin,Valentin Barco,Barco Valentin,SI,Valentin,BARCO,BARCO,wc2026-ARG-8,Cambio de nombre,
ARG,Argentina,9,FW,ALVAREZ Julian,J. Alvarez,Alvarez Julian,SI,Julián,ÁLVAREZ,J. ALVAREZ,wc2026-ARG-9,Cambio de nombre,
ARG,Argentina,10,FW,MESSI Lionel,Lionel Messi,Messi Lionel,SI,Lionel Andrés,MESSI,MESSI,wc2026-ARG-10,Cambio de nombre,
ARG,Argentina,11,MF,LO CELSO Giovani,Lo Celso,Lo Celso Giovani,SI,Giovani,LO CELSO,LO CELSO,wc2026-ARG-11,Cambio de nombre,
ARG,Argentina,12,GK,RULLI Geronimo,Geronimo Rulli,Rulli Geronimo,SI,Geronimo,RULLI,RULLI,wc2026-ARG-12,Cambio de nombre,
ARG,Argentina,13,DF,ROMERO Cristian,Cristian Romero,Romero Cristian,SI,Cristian Gabriel,ROMERO,ROMERO,wc2026-ARG-13,Cambio de nombre,
ARG,Argentina,14,MF,PALACIOS Exequiel,Exequiel Palacios,Palacios Exequiel,SI,Exequiel Alejandro,PALACIOS,PALACIOS,wc2026-ARG-14,Cambio de nombre,
ARG,Argentina,15,MF,GONZALEZ Nico,N. Gonzalez,Gonzalez Nico,SI,Nicolas Ivan,GONZALEZ,N. GONZALEZ,wc2026-ARG-15,Cambio de nombre,
ARG,Argentina,16,FW,ALMADA Thiago,Thiago Almada,Almada Thiago,SI,Thiago Ezequiel,ALMADA,ALMADA,wc2026-ARG-16,Cambio de nombre,
ARG,Argentina,17,FW,SIMEONE Giuliano,Giuliano Simeone,Simeone Giuliano,SI,Giuliano,SIMEONE,SIMEONE,wc2026-ARG-17,Cambio de nombre,
ARG,Argentina,18,FW,PAZ Nico,Nico Paz,Paz Nico,SI,Nicolas,PAZ MARTÍNEZ,NICO PAZ,wc2026-ARG-18,Cambio de nombre,
ARG,Argentina,19,DF,OTAMENDI Nicolas,Nicolas Otamendi,Otamendi Nicolas,SI,Nicolas Hernan Gonzalo,OTAMENDI,OTAMENDI,wc2026-ARG-19,Cambio de nombre,
ARG,Argentina,20,MF,MAC ALLISTER Alexis,Mac Allister,Mac Allister Alexis,SI,Alexis,MAC ALLISTER,MAC ALLISTER,wc2026-ARG-20,Cambio de nombre,
ARG,Argentina,21,FW,LOPEZ Jose Manuel,Jose Lopez,Lopez Jose Manuel,SI,Jose Manuel Alberto,LOPEZ,LOPEZ,wc2026-ARG-21,Cambio de nombre,
ARG,Argentina,22,FW,MARTINEZ Lautaro,L. Martinez,Martinez Lautaro,SI,Lautaro Javier,MARTÍNEZ,L. MARTINEZ,wc2026-ARG-22,Cambio de nombre,
ARG,Argentina,23,GK,MARTINEZ Emiliano,E. Martinez,Martinez Emiliano,SI,Damián Emiliano,MARTÍNEZ,E. MARTINEZ,wc2026-ARG-23,Cambio de nombre,
ARG,Argentina,24,MF,FERNANDEZ Enzo,E. Fernandez,Fernandez Enzo,SI,Enzo Jeremías,FERNÁNDEZ,E. FERNANDEZ,wc2026-ARG-24,Cambio de nombre,
ARG,Argentina,25,DF,MEDINA Facundo,Facundo Medina,Medina Facundo,SI,Facundo Axel,MEDINA,MEDINA,wc2026-ARG-25,Cambio de nombre,
ARG,Argentina,26,DF,MOLINA Nahuel,Nahuel Molina,Molina Nahuel,SI,Nahuel,MOLINA LUCERO,MOLINA,wc2026-ARG-26,Cambio de nombre,
AUS,Australia,1,GK,RYAN Mathew,Mathew Ryan,Ryan Mathew,SI,Mathew David,RYAN,RYAN,wc2026-AUS-1,Cambio de nombre,
AUS,Australia,2,DF,DEGENEK Milos,Milos Degenek,Degenek Milos,SI,Milos,DEGENEK,DEGENEK,wc2026-AUS-2,Cambio de nombre,
AUS,Australia,3,DF,CIRCATI Alessandro,Alessandro Circati,Circati Alessandro,SI,Alessandro,CIRCATI,CIRCATI,wc2026-AUS-3,Cambio de nombre,
AUS,Australia,4,DF,ITALIANO Jacob,Jacob Italiano,Italiano Jacob,SI,Jacob Michael,ITALIANO,ITALIANO,wc2026-AUS-4,Cambio de nombre,
AUS,Australia,5,DF,BOS Jordan,Jordan Bos,Bos Jordan,SI,Jordan Jacob,BOS,BOS,wc2026-AUS-5,Cambio de nombre,
AUS,Australia,6,DF,GERIA Jason,Jason Geria,Geria Jason,SI,Jason Kato,GERIA,GERIA,wc2026-AUS-6,Cambio de nombre,
AUS,Australia,7,FW,LECKIE Mathew,Mathew Leckie,Leckie Mathew,SI,Mathew Allan,LECKIE,LECKIE,wc2026-AUS-7,Cambio de nombre,
AUS,Australia,8,MF,METCALFE Connor,Connor Metcalfe,Metcalfe Connor,SI,Connor Isaac,METCALFE,METCALFE,wc2026-AUS-8,Cambio de nombre,
AUS,Australia,9,FW,TOURE Mohamed,Mohamed Toure,Toure Mohamed,SI,Mohamed A,TOURE,TOURE,wc2026-AUS-9,Cambio de nombre,
AUS,Australia,10,FW,HRUSTIC Ajdin,Ajdin Hrustic,Hrustic Ajdin,SI,Ajdin,HRUSTIC,HRUSTIC,wc2026-AUS-10,Cambio de nombre,
AUS,Australia,11,FW,MABIL Awer,Awer Mabil,Mabil Awer,SI,Awer Bul,MABIL,MABIL,wc2026-AUS-11,Cambio de nombre,
AUS,Australia,12,GK,IZZO Paul,Paul Izzo,Izzo Paul,SI,Paul David,IZZO,IZZO,wc2026-AUS-12,Cambio de nombre,
AUS,Australia,13,MF,ONEILL Aiden,Aiden O'neill,Oneill Aiden,SI,Aiden Connor,O'NEILL,O'NEILL,wc2026-AUS-13,Cambio de nombre,
AUS,Australia,14,MF,DEVLIN Cameron,Cameron Devlin,Devlin Cameron,SI,Cameron Peter,DEVLIN,DEVLIN,wc2026-AUS-14,Cambio de nombre,
AUS,Australia,15,DF,TREWIN Kai,Kai Trewin,Trewin Kai,SI,Kai Clifton,TREWIN,TREWIN,wc2026-AUS-15,Cambio de nombre,
AUS,Australia,16,DF,BEHICH Aziz,Aziz Behich,Behich Aziz,SI,Aziz,BEHICH,BEHICH,wc2026-AUS-16,Cambio de nombre,
AUS,Australia,17,FW,IRANKUNDA Nestory,Nestory Irankunda,Irankunda Nestory,SI,Nestory,IRANKUNDA,IRANKUNDA,wc2026-AUS-17,Cambio de nombre,
AUS,Australia,18,GK,BEACH Patrick,Patrick Beach,Beach Patrick,SI,Patrick Thomas,BEACH,BEACH,wc2026-AUS-18,Cambio de nombre,
AUS,Australia,19,DF,SOUTTAR Harry,Harry Souttar,Souttar Harry,SI,Harry James,SOUTTAR,SOUTTAR,wc2026-AUS-19,Cambio de nombre,
AUS,Australia,20,FW,VOLPATO Cristian,Cristian Volpato,Volpato Cristian,SI,Cristian,VOLPATO,VOLPATO,wc2026-AUS-20,Cambio de nombre,
AUS,Australia,21,DF,BURGESS Cameron,Cameron Burgess,Burgess Cameron,SI,Cameron Robert,BURGESS,BURGESS,wc2026-AUS-21,Cambio de nombre,
AUS,Australia,22,MF,IRVINE Jackson,Jackson Irvine,Irvine Jackson,SI,Jackson Alexander,IRVINE,IRVINE,wc2026-AUS-22,Cambio de nombre,
AUS,Australia,23,FW,VELUPILLAY Nishan,Nishan Velupillay,Velupillay Nishan,SI,Nishan Matthew,VELUPILLAY,VELUPILLAY,wc2026-AUS-23,Cambio de nombre,
AUS,Australia,24,MF,OKON-ENGSTLER Paul,Paul Okon-engstler,Okon-engstler Paul,SI,Paul Michael Junior,OKON-ENGSTLER,OKON-ENGSTLER,wc2026-AUS-24,Cambio de nombre,
AUS,Australia,25,DF,HERRINGTON Lucas,Lucas Herrington,Herrington Lucas,SI,Lucas,HERRINGTON,HERRINGTON,wc2026-AUS-25,Cambio de nombre,
AUS,Australia,26,FW,YENGI Tete,Tete Yengi,Yengi Tete,SI,Tete Owen,YENGI,YENGI,wc2026-AUS-26,Cambio de nombre,
AUT,Austria,1,GK,SCHLAGER Alexander,Alexander Schlager,Schlager Alexander,SI,Alexander,SCHLAGER,SCHLAGER,wc2026-AUT-1,Cambio de nombre,
AUT,Austria,2,DF,AFFENGRUBER David,David Affengruber,Affengruber David,SI,David Leopold,AFFENGRUBER,AFFENGRUBER,wc2026-AUT-2,Cambio de nombre,
AUT,Austria,3,DF,DANSO Kevin,Kevin Danso,Danso Kevin,SI,Kevin,DANSO,DANSO,wc2026-AUT-3,Cambio de nombre,
AUT,Austria,4,MF,SCHLAGER Xaver,Xaver Schlager,Schlager Xaver,SI,Xaver,SCHLAGER,XAVER,wc2026-AUT-4,Cambio de nombre,
AUT,Austria,5,DF,POSCH Stefan,Stefan Posch,Posch Stefan,SI,Stefan,POSCH,POSCH,wc2026-AUT-5,Cambio de nombre,
AUT,Austria,6,MF,SEIWALD Nicolas,Nicolas Seiwald,Seiwald Nicolas,SI,Nicolas,SEIWALD,SEIWALD,wc2026-AUT-6,Cambio de nombre,
AUT,Austria,7,FW,ARNAUTOVIC Marko,Marko Arnautovic,Arnautovic Marko,SI,Marko,ARNAUTOVIC,ARNAUTOVIC,wc2026-AUT-7,Cambio de nombre,
AUT,Austria,8,DF,ALABA David,David Alaba,Alaba David,SI,David,ALABA,ALABA,wc2026-AUT-8,Cambio de nombre,
AUT,Austria,9,MF,SABITZER Marcel,Marcel Sabitzer,Sabitzer Marcel,SI,Marcel,SABITZER,SABITZER,wc2026-AUT-9,Cambio de nombre,
AUT,Austria,10,MF,GRILLITSCH Florian,Florian Grillitsch,Grillitsch Florian,SI,Florian,GRILLITSCH,GRILLITSCH,wc2026-AUT-10,Cambio de nombre,
AUT,Austria,11,FW,GREGORITSCH Michael,Michael Gregoritsch,Gregoritsch Michael,SI,Michael,GREGORITSCH,GREGORITSCH,wc2026-AUT-11,Cambio de nombre,
AUT,Austria,12,GK,WIEGELE Florian,Florian Wiegele,Wiegele Florian,SI,Florian,WIEGELE,WIEGELE,wc2026-AUT-12,Cambio de nombre,
AUT,Austria,13,GK,PENTZ Patrick,Patrick Pentz,Pentz Patrick,SI,Patrick,PENTZ,PENTZ,wc2026-AUT-13,Cambio de nombre,
AUT,Austria,14,FW,KALAJDZIC Sasa,Saša Kalajdzic,Kalajdzic Sasa,SI,Saša,KALAJDŽIĆ,KALAJDZIC,wc2026-AUT-14,Cambio de nombre,
AUT,Austria,15,DF,LIENHART Philipp,Philipp Lienhart,Lienhart Philipp,SI,Philipp,LIENHART,LIENHART,wc2026-AUT-15,Cambio de nombre,
AUT,Austria,16,DF,MWENE Phillip,Phillip Mwene,Mwene Phillip,SI,Phillip,MWENE,MWENE,wc2026-AUT-16,Cambio de nombre,
AUT,Austria,17,MF,CHUKWUEMEKA Carney,Carney Chukwuemeka,Chukwuemeka Carney,SI,Carney Chibueze,CHUKWUEMEKA,CHUKWUEMEKA,wc2026-AUT-17,Cambio de nombre,
AUT,Austria,18,MF,SCHMID Romano,Romano Schmid,Schmid Romano,SI,Romano,SCHMID,SCHMID,wc2026-AUT-18,Cambio de nombre,
AUT,Austria,19,MF,BAUMGARTNER Christoph,Christoph Baumgartner,Baumgartner Christoph,SI,Christoph,BAUMGARTNER,BAUMGARTNER,wc2026-AUT-19,Cambio de nombre,
AUT,Austria,20,MF,LAIMER Konrad,Konrad Laimer,Laimer Konrad,SI,Konrad,LAIMER,LAIMER,wc2026-AUT-20,Cambio de nombre,
AUT,Austria,21,FW,WIMMER Patrick,Patrick Wimmer,Wimmer Patrick,SI,Patrick,WIMMER,WIMMER,wc2026-AUT-21,Cambio de nombre,
AUT,Austria,22,MF,PRASS Alexander,Alexander Prass,Prass Alexander,SI,Alexander,PRASS,PRASS,wc2026-AUT-22,Cambio de nombre,
AUT,Austria,23,DF,FRIEDL Marco,Marco Friedl,Friedl Marco,SI,Marco,FRIEDL,FRIEDL,wc2026-AUT-23,Cambio de nombre,
AUT,Austria,24,MF,WANNER Paul,Paul Wanner,Wanner Paul,SI,Paul,WANNER,WANNER,wc2026-AUT-24,Cambio de nombre,
AUT,Austria,25,DF,SVOBODA Michael,Michael Svoboda,Svoboda Michael,SI,Michael,SVOBODA,SVOBODA,wc2026-AUT-25,Cambio de nombre,
AUT,Austria,26,MF,SCHOEPF Alessandro,Alessandro Schöpf,Schoepf Alessandro,SI,Alessandro Andre,SCHÖPF,SCHÖPF,wc2026-AUT-26,Cambio de nombre,
BEL,Belgium,1,GK,COURTOIS Thibaut,Thibaut Courtois,Courtois Thibaut,SI,Thibaut Nicolas M,COURTOIS,COURTOIS,wc2026-BEL-1,Cambio de nombre,
BEL,Belgium,2,DF,DEBAST Zeno,Zeno Debast,Debast Zeno,SI,Zeno Koen,DEBAST,DEBAST,wc2026-BEL-2,Cambio de nombre,
BEL,Belgium,3,DF,THEATE Arthur,Arthur Theate,Theate Arthur,SI,Arthur Nicolas R,THEATE,THEATE,wc2026-BEL-3,Cambio de nombre,
BEL,Belgium,4,DF,MECHELE Brandon,Brandon Mechele,Mechele Brandon,SI,Brandon Erik,MECHELE,MECHELE,wc2026-BEL-4,Cambio de nombre,
BEL,Belgium,5,DF,DE CUYPER Maxim,De Cuyper,De Cuyper Maxim,SI,Maxim Peter M,DE CUYPER,DE CUYPER,wc2026-BEL-5,Cambio de nombre,
BEL,Belgium,6,MF,WITSEL Axel,Axel Witsel,Witsel Axel,SI,Axel Laurent A,WITSEL,WITSEL,wc2026-BEL-6,Cambio de nombre,
BEL,Belgium,7,MF,DE BRUYNE Kevin,De Bruyne,De Bruyne Kevin,SI,Kevin,DE BRUYNE,DE BRUYNE,wc2026-BEL-7,Cambio de nombre,
BEL,Belgium,8,MF,TIELEMANS Youri,Youri Tielemans,Tielemans Youri,SI,Youri Marion A,TIELEMANS,TIELEMANS,wc2026-BEL-8,Cambio de nombre,
BEL,Belgium,9,FW,LUKAKU Romelu,Romelu Lukaku,Lukaku Romelu,SI,Romelu,LUKAKU BOLINGOLI,LUKAKU,wc2026-BEL-9,Cambio de nombre,
BEL,Belgium,10,FW,TROSSARD Leandro,Leandro Trossard,Trossard Leandro,SI,Leandro,TROSSARD,TROSSARD,wc2026-BEL-10,Cambio de nombre,
BEL,Belgium,11,FW,DOKU Jeremy,Jeremy Doku,Doku Jeremy,SI,Jeremy Baffour,DOKU,DOKU,wc2026-BEL-11,Cambio de nombre,
BEL,Belgium,12,GK,LAMMENS Senne,Senne Lammens,Lammens Senne,SI,Senne,LAMMENS,LAMMENS,wc2026-BEL-12,Cambio de nombre,
BEL,Belgium,13,GK,PENDERS Mike,Mike Penders,Penders Mike,SI,Mike Louis,PENDERS,PENDERS,wc2026-BEL-13,Cambio de nombre,
BEL,Belgium,14,FW,LUKEBAKIO Dodi,Dodi Lukebakio,Lukebakio Dodi,SI,Dodi,LUKEBAKIO NGANDOLI,LUKEBAKIO,wc2026-BEL-14,Cambio de nombre,
BEL,Belgium,15,DF,MEUNIER Thomas,Thomas Meunier,Meunier Thomas,SI,Thomas Andre A,MEUNIER,MEUNIER,wc2026-BEL-15,Cambio de nombre,
BEL,Belgium,16,DF,DE WINTER Koni,De Winter,De Winter Koni,SI,Koni,DE WINTER,DE WINTER,wc2026-BEL-16,Cambio de nombre,
BEL,Belgium,17,FW,DE KETELAERE Charles,De Ketelaere,De Ketelaere Charles,SI,Charles Marc S,DE KETELAERE,DE KETELAERE,wc2026-BEL-17,Cambio de nombre,
BEL,Belgium,18,DF,SEYS Joaquin,Joaquin Seys,Seys Joaquin,SI,Joaquin Ronny,SEYS,SEYS,wc2026-BEL-18,Cambio de nombre,
BEL,Belgium,19,MF,MOREIRA Diego,Diego Moreira,Moreira Diego,SI,Diego Manuel J,DA SILVA MOREIRA,MOREIRA,wc2026-BEL-19,Cambio de nombre,
BEL,Belgium,20,MF,VANAKEN Hans,Hans Vanaken,Vanaken Hans,SI,Hans,VANAKEN,VANAKEN,wc2026-BEL-20,Cambio de nombre,
BEL,Belgium,21,DF,CASTAGNE Timothy,Timothy Castagne,Castagne Timothy,SI,Timothy,CASTAGNE,CASTAGNE,wc2026-BEL-21,Cambio de nombre,
BEL,Belgium,22,MF,SAELEMAEKERS Alexis,Alexis Saelemaekers,Saelemaekers Alexis,SI,Alexis Jesse M,SAELEMAEKERS,SAELEMAEKERS,wc2026-BEL-22,Cambio de nombre,
BEL,Belgium,23,MF,RASKIN Nicolas,Nicolas Raskin,Raskin Nicolas,SI,Nicolas Thierry Y,RASKIN,RASKIN,wc2026-BEL-23,Cambio de nombre,
BEL,Belgium,24,MF,ONANA Amadou,Amadou Onana,Onana Amadou,SI,Amadou Ba Z,MVOM ONANA,ONANA,wc2026-BEL-24,Cambio de nombre,
BEL,Belgium,25,DF,NGOY Nathan,Nathan Ngoy,Ngoy Nathan,SI,Nathan,NGOY,NGOY,wc2026-BEL-25,Cambio de nombre,
BEL,Belgium,26,FW,FERNANDEZ-PARDO Matias,Matias Fernandez-pardo,Fernandez-pardo Matias,SI,Matias,FERNANDEZ-PARDO,FERNANDEZ-PARDO,wc2026-BEL-26,Cambio de nombre,
BIH,Bosnia-Herzegovina,1,GK,VASILJ Nikola,Nikola Vasilj,Vasilj Nikola,SI,Nikola,VASILJ,VASILJ,wc2026-BIH-1,Cambio de nombre,
BIH,Bosnia-Herzegovina,2,DF,MUJAKIC Nihad,Nihad Mujakić,Mujakic Nihad,SI,Nihad,MUJAKIC,MUJAKIĆ,wc2026-BIH-2,Cambio de nombre,
BIH,Bosnia-Herzegovina,3,DF,HADZIKADUNIC Dennis,Dennis Hadžikadunić,Hadzikadunic Dennis,SI,Dennis,HADŽIKADUNIĆ,HADŽIKADUNIĆ,wc2026-BIH-3,Cambio de nombre,
BIH,Bosnia-Herzegovina,4,DF,MUHAREMOVIC Tarik,Tarik Muharemović,Muharemovic Tarik,SI,Tarik,MUHAREMOVIC,MUHAREMOVIĆ,wc2026-BIH-4,Cambio de nombre,
BIH,Bosnia-Herzegovina,5,DF,KOLASINAC Sead,Sead Kolašinac,Kolasinac Sead,SI,Sead,KOLAŠINAC,KOLAŠINAC,wc2026-BIH-5,Cambio de nombre,
BIH,Bosnia-Herzegovina,6,MF,TAHIROVIC Benjamin,Benjamin Tahirović,Tahirovic Benjamin,SI,Benjamin,TAHIROVIC,TAHIROVIĆ,wc2026-BIH-6,Cambio de nombre,
BIH,Bosnia-Herzegovina,7,DF,DEDIC Amar,Amar Dedić,Dedic Amar,SI,Amar,DEDIC,DEDIĆ,wc2026-BIH-7,Cambio de nombre,
BIH,Bosnia-Herzegovina,8,MF,GIGOVIC Armin,Armin Gigović,Gigovic Armin,SI,Armin,GIGOVIC,GIGOVIĆ,wc2026-BIH-8,Cambio de nombre,
BIH,Bosnia-Herzegovina,9,FW,BAZDAR Samed,Samed Baždar,Bazdar Samed,SI,Samed,BAŽDAR,BAŽDAR,wc2026-BIH-9,Cambio de nombre,
BIH,Bosnia-Herzegovina,10,FW,DEMIROVIC Ermedin,Ermedin Demirović,Demirovic Ermedin,SI,Ermedin,DEMIROVIĆ,DEMIROVIĆ,wc2026-BIH-10,Cambio de nombre,
BIH,Bosnia-Herzegovina,11,FW,DZEKO Edin,Edin Džeko,Dzeko Edin,SI,Edin,DŽEKO,DŽEKO,wc2026-BIH-11,Cambio de nombre,
BIH,Bosnia-Herzegovina,12,GK,JURKAS Mladen,Mladen Jurkas,Jurkas Mladen,SI,Mladen,JURKAS,JURKAS,wc2026-BIH-12,Cambio de nombre,
BIH,Bosnia-Herzegovina,13,MF,BASIC Ivan,Ivan Bašić,Basic Ivan,SI,Ivan,BASIC,BAŠIĆ,wc2026-BIH-13,Cambio de nombre,
BIH,Bosnia-Herzegovina,14,MF,SUNJIC Ivan,Ivan Šunjić,Sunjic Ivan,SI,Ivan,ŠUNJIĆ,ŠUNJIĆ,wc2026-BIH-14,Cambio de nombre,
BIH,Bosnia-Herzegovina,15,MF,MEMIC Amar,Amar Memić,Memic Amar,SI,Amar,MEMIĆ,MEMIĆ,wc2026-BIH-15,Cambio de nombre,
BIH,Bosnia-Herzegovina,16,MF,HADZIAHMETOVIC Amir,Amir Hadžiahmetović,Hadziahmetovic Amir,SI,Amir,HADŽIAHMETOVIĆ,HADŽIAHMETOVIĆ,wc2026-BIH-16,Cambio de nombre,
BIH,Bosnia-Herzegovina,17,MF,BURNIC Dzenis,Dženis Burnić,Burnic Dzenis,SI,Dženis,BURNIĆ,BURNIĆ,wc2026-BIH-17,Cambio de nombre,
BIH,Bosnia-Herzegovina,18,DF,KATIC Nikola,Nikola Katić,Katic Nikola,SI,Nikola,KATIC,KATIĆ,wc2026-BIH-18,Cambio de nombre,
BIH,Bosnia-Herzegovina,19,FW,ALAJBEGOVIC Kerim,Kerim Alajbegović,Alajbegovic Kerim,SI,Kerim,ALAJBEGOVIC,ALAJBEGOVIĆ,wc2026-BIH-19,Cambio de nombre,
BIH,Bosnia-Herzegovina,20,FW,BAJRAKTAREVIC Esmir,Esmir Bajraktarević,Bajraktarevic Esmir,SI,Esmir,BAJRAKTAREVIC,BAJRAKTAREVIĆ,wc2026-BIH-20,Cambio de nombre,
BIH,Bosnia-Herzegovina,21,DF,RADELJIC Stjepan,Stjepan Radeljić,Radeljic Stjepan,SI,Stjepan,RADELJIC,RADELJIĆ,wc2026-BIH-21,Cambio de nombre,
BIH,Bosnia-Herzegovina,22,GK,ZLOMISLIC Martin,Martin Zlomislić,Zlomislic Martin,SI,Martin,ZLOMISLIC,ZLOMISLIĆ,wc2026-BIH-22,Cambio de nombre,
BIH,Bosnia-Herzegovina,23,FW,TABAKOVIC Haris,Haris Tabaković,Tabakovic Haris,SI,Haris,TABAKOVIC,TABAKOVIĆ,wc2026-BIH-23,Cambio de nombre,
